Date,AAPL,AMZN,GOOG,META,MSFT,NVDA
2012-11-06,17.572349548339844,11.878000259399414,16.863950729370117,21.040292739868164,23.895448684692383,0.2982170581817627
2012-11-07,16.89999008178711,11.602999687194824,16.50278663635254,20.344579696655277,23.27125358581543,0.2890481650829315
2012-11-08,16.28667640686035,11.36750030517578,16.13593292236328,19.86752319335937,23.05518341064453,0.2906526923179626
2012-11-09,16.568647384643555,11.315500259399414,16.401609420776367,19.092300415039062,23.071189880371094,0.2794208824634552
2012-11-12,16.440536499023438,11.32349967956543,16.47260856628418,19.947031021118164,22.58302879333496,0.2732319235801697
2012-11-13,16.442659378051758,11.329999923706056,16.303157806396484,19.73832130432129,21.856895446777344,0.2711688876152038
2012-11-14,16.26032257080078,11.147500038146973,16.142362594604492,22.22300148010254,21.65518951416016,0.2645213901996612
2012-11-15,15.919300079345703,11.029999732971191,16.011503219604492,22.034164428710938,21.509958267211918,0.2656676769256592
2012-11-16,15.981693267822266,11.261500358581545,16.009523391723633,23.415645599365234,21.39700698852539,0.2608539164066314
2012-11-19,17.134103775024414,11.48550033569336,16.52975082397461,22.77956962585449,21.56643867492676,0.2681890726089477
2012-11-20,16.988122940063477,11.689000129699709,16.57328987121582,22.95846939086914,21.5502986907959,0.265074610710144
2012-11-21,17.012046813964844,11.90149974822998,16.471864700317383,24.17099380493164,21.74393653869629,0.2726876139640808
2012-11-23,17.30885124206543,11.994000434875488,16.52381134033203,23.85295295715332,22.34905242919922,0.2745332717895508
2012-11-26,17.854923248291016,12.180999755859377,16.355104446411133,25.781068801879883,22.09894180297852,0.2793779373168945
2012-11-27,17.71106719970703,12.170000076293944,16.591594696044922,25.989782333374023,21.848819732666016,0.2805314660072326
2012-11-28,17.655330657958984,12.35550022125244,16.91219139099121,26.19849395751953,22.07473373413086,0.2828384637832641
2012-11-29,17.84977912902832,12.56350040435791,17.11553192138672,27.152610778808597,21.74393653869629,0.2777630984783172
2012-11-30,17.726207733154297,12.602499961853027,17.27583122253418,27.828445434570312,21.477684020996094,0.276148110628128
2012-12-03,17.753765106201172,12.51650047302246,17.198646545410156,26.874326705932617,21.32439422607422,0.2710728049278259
2012-12-04,17.44060516357422,12.624500274658203,17.09425926208496,27.29175567626953,21.275976181030277,0.2791472971439361
2012-12-05,16.318174362182617,12.697999954223633,17.014850616455078,27.540218353271484,21.518030166625977,0.275917500257492
2012-12-06,16.5740966796875,12.668499946594238,17.09673309326172,26.80475807189941,21.56643867492676,0.2763789892196655
2012-12-07,16.150394439697266,12.66349983215332,16.925548553466797,27.321569442749023,21.34859275817871,0.275917500257492
2012-12-10,16.046499252319336,12.388500213623049,16.955482482910156,27.66942596435547,21.735870361328125,0.2851455211639404
2012-12-11,16.39692497253418,12.534500122070312,17.238969802856445,27.808568954467773,22.04245948791504,0.291835755109787
2012-12-12,16.32452964782715,12.588000297546388,17.25579071044922,27.411020278930664,21.9779109954834,0.2888366878032684
2012-12-13,16.042566299438477,12.5625,17.382944107055664,28.06697654724121,21.873023986816406,0.2890674173831939
2012-12-14,15.439867973327637,12.459500312805176,17.364635467529297,26.645736694335938,21.630977630615234,0.2904514074325561
2012-12-17,15.71365451812744,12.692999839782717,17.8301944732666,26.586105346679688,21.86496353149414,0.2892979383468628
2012-12-18,16.17007064819336,13.020000457763672,17.837369918823242,27.540218353271484,22.23610496520996,0.2897593975067138
2012-12-19,15.94019889831543,12.899499893188477,17.81361961364746,27.2420597076416,22.034393310546875,0.291835755109787
2012-12-20,15.801491737365724,13.074999809265137,17.869279861450195,27.192365646362305,22.332918167114254,0.2916050255298614
2012-12-21,15.72879409790039,12.845999717712402,17.702795028686523,26.099105834960938,22.14734649658203,0.2849148511886596
2012-12-24,15.75423526763916,12.930999755859377,17.551158905029297,26.76500129699707,21.832687377929688,0.282607764005661
2012-12-26,15.537090301513672,12.431500434875488,17.535573959350586,26.347576141357425,21.67132568359375,0.2823770344257355
2012-12-27,15.599475860595703,12.415499687194824,17.47174835205078,25.89039421081543,21.75200462341309,0.2805314660072326
2012-12-28,15.433802604675291,12.258999824523926,17.3164005279541,25.751251220703125,21.421205520629883,0.2791472971439361
2012-12-31,16.117679595947266,12.543499946594238,17.49871253967285,26.45690155029297,21.5502986907959,0.2828384637832641
2013-01-02,16.628307342529297,12.865500450134276,17.891292572021484,27.828445434570312,22.28451538085937,0.2934507429599762
2013-01-03,16.41843032836914,12.923999786376951,17.901683807373047,27.599857330322266,21.985990524291992,0.2936814129352569
2013-01-04,15.961097717285156,12.957500457763672,18.255430221557617,28.583786010742188,21.574506759643555,0.3033708333969116
2013-01-07,15.867202758789062,13.42300033569336,18.17577743530273,29.239744186401367,21.53416633605957,0.2946041226387024
2013-01-08,15.909915924072266,13.319000244140623,18.13990592956543,28.88195037841797,21.421205520629883,0.2881445586681366
2013-01-09,15.661258697509766,13.317500114440918,18.25914001464844,30.40257835388184,21.54222679138184,0.2816849946975708
2013-01-10,15.855385780334473,13.267000198364258,18.342254638671875,31.10822868347168,21.34859275817871,0.2821464538574219
2013-01-11,15.758170127868652,13.397000312805176,18.305397033691406,31.52565193176269,21.64711570739746,0.2816849946975708
2013-01-14,15.196353912353516,13.636500358581545,17.891292572021484,30.7603702545166,21.695526123046875,0.2814542651176452
2013-01-15,14.716917037963867,13.595000267028809,17.93285369873047,29.91557884216309,21.953710556030277,0.2763789892196655
2013-01-16,15.327797889709473,13.446499824523926,17.691913604736328,29.6671142578125,21.81654930114746,0.2789165675640106
2013-01-17,15.224520683288574,13.52400016784668,17.596181869506836,29.9553337097168,21.985990524291992,0.282607764005661
2013-01-18,15.143356323242188,13.605999946594238,17.427717208862305,29.478275299072266,21.985990524291992,0.280762106180191
2013-01-22,15.287821769714355,13.509499549865724,17.387147903442383,30.54172134399414,21.905303955078125,0.2793779373168945
2013-01-23,15.567675590515137,13.405500411987305,18.342750549316406,30.63116836547852,22.27644157409668,0.2798392474651336
2013-01-24,13.64416217803955,13.67300033569336,18.65716361999512,30.88957405090332,22.292579650878903,0.2812236249446869
2013-01-25,13.322522163391112,14.19950008392334,18.6438045501709,31.346755981445312,22.49428939819336,0.2862991094589233
2013-01-28,13.623870849609377,13.802000045776367,18.571081161499023,32.27106475830078,22.51848793029785,0.2909130156040191
2013-01-29,13.879487991333008,13.017499923706056,18.64405059814453,30.60135269165039,22.59917449951172,0.2846841216087341
2013-01-30,13.8358793258667,13.637999534606934,18.64776611328125,31.0485954284668,22.470081329345703,0.2842227518558502
2013-01-31,13.795291900634766,13.274999618530272,18.693775177001957,30.79018783569336,22.14734649658203,0.2828384637832641
2013-02-01,13.738659858703612,13.25,19.18629646301269,29.54784393310547,22.53462028503418,0.2853761315345764
2013-02-04,13.396418571472168,12.99899959564209,18.77615165710449,27.93777275085449,22.139278411865234,0.2805314660072326
2013-02-05,13.866467475891112,13.344499588012695,18.942384719848636,28.464523315429688,22.18768882751465,0.2869910299777984
2013-02-06,13.851625442504885,13.111000061035156,19.051971435546875,28.872013092041016,22.058595657348636,0.2846841216087341
2013-02-07,14.263489723205566,13.011500358581545,19.145479202270508,28.474462509155277,22.01019287109375,0.2835305631160736
2013-02-08,14.469419479370115,13.09749984741211,19.427982330322266,28.375078201293945,22.22804069519043,0.2853761315345764
2013-02-11,14.620214462280272,12.86050033569336,19.35500144958496,28.08685302734375,22.4781494140625,0.2886060178279876
2013-02-12,14.253743171691896,12.9350004196167,19.31245803833008,27.202306747436523,22.49428939819336,0.2867603003978729
2013-02-13,14.226628303527832,13.47350025177002,19.365890502929688,27.738996505737305,22.615306854248047,0.2853761315345764
2013-02-14,14.213839530944824,13.461999893188477,19.48858642578125,28.325382232666016,22.623369216918945,0.2936814129352569
2013-02-15,14.017955780029297,13.25450038909912,19.61400604248047,28.146484375,22.59917449951172,0.2936814129352569
2013-02-19,14.012773513793944,13.487500190734863,19.959341049194336,28.75274658203125,22.818819046020508,0.2897593975067138
2013-02-20,13.673418045043944,13.320500373840332,19.60336685180664,28.285627365112305,22.67239570617676,0.2856069505214691
2013-02-21,13.588430404663086,13.29699993133545,19.679311752319336,27.112855911254883,22.363262176513672,0.2835305631160736
2013-02-22,13.733124732971191,13.270999908447266,19.782716751098636,26.963773727416992,22.582902908325195,0.2888366878032684
2013-02-25,13.489113807678224,12.993499755859377,19.561561584472656,27.10292053222656,22.2656364440918,0.2837613523006439
2013-02-26,13.677077293395996,12.968000411987305,19.545726776123047,27.2221794128418,22.2656364440918,0.2871268987655639
2013-02-27,13.5430326461792,13.162500381469728,19.784448623657227,26.705371856689453,22.623579025268555,0.2924655973911285
2013-02-28,13.446466445922852,13.213500022888184,19.81957054138184,27.08304023742676,22.61544609069824,0.2938582003116607
2013-03-01,13.113505363464355,13.286999702453612,19.943010330200195,27.60979652404785,22.73746109008789,0.2950189113616943
2013-03-04,12.7960786819458,13.655500411987305,20.321739196777344,27.550159454345703,22.900169372558597,0.2938582003116607
2013-03-05,13.133912086486816,13.779500007629396,20.744749069213867,27.351390838623047,23.06287384033203,0.2971079349517822
2013-03-06,12.966975212097168,13.689499855041504,20.566146850585938,27.281814575195312,22.85135269165039,0.2968758344650268
2013-03-07,13.116854667663574,13.694000244140623,20.596324920654297,28.40489196777344,22.89203643798828,0.2961794435977936
2013-03-08,13.151581764221191,13.709500312805176,20.569610595703125,27.78868865966797,22.778135299682617,0.2975721061229706
2013-03-11,13.338932037353516,13.562000274658203,20.651243209838867,27.967588424682617,22.67239570617676,0.2947867512702942
2013-03-12,13.051358222961426,13.706500053405762,20.472885131835938,27.65949058532715,22.704927444458008,0.2957152724266052
2013-03-13,13.048922538757324,13.755000114440918,20.41598892211914,26.914081573486328,22.713062286376957,0.2957152724266052
2013-03-14,13.175344467163086,13.286999702453612,20.322731018066406,26.874326705932617,22.89203643798828,0.2959472835063934
2013-03-15,13.5153169631958,13.090999603271484,20.143632888793945,26.486717224121094,22.81067657470703,0.2933941185474396
2013-03-18,13.882699012756348,12.89449977874756,19.982589721679688,26.32769775390625,22.859498977661133,0.2913050353527069
2013-03-19,13.845230102539062,12.820500373840332,20.06991577148437,26.387331008911133,22.92457389831543,0.2894479930400848
2013-03-20,13.771812438964844,12.86400032043457,20.15377616882324,25.701557159423828,23.03846740722656,0.2929298281669616
2013-03-21,13.791614532470703,12.669500350952148,20.06842994689941,25.58229255676269,22.86763381958008,0.288287490606308
2013-03-22,14.071266174316406,12.887499809265137,20.0449275970459,25.572355270385746,22.98151397705078,0.2896802425384521
2013-03-25,14.12214183807373,12.800999641418455,20.02835464477539,24.976030349731445,22.908296585083008,0.2880553603172302
2013-03-26,14.047809600830078,13.01550006866455,20.09712600708008,25.055538177490234,22.908296585083008,0.2901444137096405
2013-03-27,13.771812438964844,13.265000343322754,19.855688095092773,25.93014907836914,23.079137802124023,0.2936261892318725
2013-03-28,13.484850883483888,13.32450008392334,19.64616203308105,25.42327117919922,23.27438735961914,0.2978042364120483
2013-04-01,13.065979957580566,13.080499649047852,19.81932640075684,25.373580932617188,23.27438735961914,0.2880553603172302
2013-04-02,13.09278678894043,13.166000366210938,20.112462997436523,25.264253616333008,23.428953170776367,0.2850379347801208
2013-04-03,13.159808158874512,12.951499938964844,19.943260192871094,26.08916664123535,23.23370742797852,0.2815561294555664
2013-04-04,13.029729843139648,12.95400047302246,19.66792869567871,26.90414428710937,23.26624298095703,0.2843415737152099
2013-04-05,12.89203643798828,12.77400016784668,19.370590209960938,27.2221794128418,23.347597122192383,0.2892158925533294
2013-04-08,12.983729362487791,12.947500228881836,19.16774177551269,26.68549156188965,23.25811195373535,0.2885196805000305
2013-04-09,13.00718879699707,13.057000160217283,19.237010955810547,26.427085876464844,24.0878849029541,0.2931619584560394
2013-04-10,13.2725248336792,13.238499641418455,19.546968460083008,27.401079177856445,24.6329345703125,0.2978042364120483
2013-04-11,13.23109245300293,13.49250030517578,19.55216217041016,27.848323822021484,23.5428409576416,0.2964116036891937
2013-04-12,13.093095779418944,13.643500328063965,19.543750762939453,27.232118606567383,23.420812606811523,0.3038392663002014
2013-04-15,12.789983749389648,13.38599967956543,19.342884063720703,26.35751342773437,23.339468002319336,0.2975721061229706
2013-04-16,12.984644889831545,13.616999626159668,19.625877380371094,26.75506591796875,23.56724166870117,0.3008217811584472
2013-04-17,12.270586967468262,13.369999885559082,19.35846900939941,26.46683692932129,23.453353881835938,0.2968758344650268
2013-04-18,11.943109512329102,12.970999717712402,18.946590423583984,25.53260040283203,23.420812606811523,0.2910729348659515
2013-04-19,11.896803855895996,13.015999794006348,19.78667259216309,25.572355270385746,24.21805000305176,0.2917692959308624
2013-04-22,12.14477252960205,13.177499771118164,19.79261016845703,25.810880661010746,25.08035659790039,0.292233407497406
2013-04-23,12.372026443481444,13.44499969482422,19.985313415527344,25.820823669433597,24.89325523376465,0.2998932003974914
2013-04-24,12.351618766784668,13.439000129699709,20.122604370117188,25.95002555847168,25.8369255065918,0.3101063072681427
2013-04-25,12.44057273864746,13.734999656677246,20.01499557495117,25.979841232299805,25.98335647583008,0.3126596510410309
2013-04-26,12.709256172180176,12.740500450134276,19.82501602172852,26.68549156188965,25.861328125,0.3112669587135315
2013-04-29,13.102845191955566,12.487000465393066,20.261381149291992,26.81469345092773,26.52840805053711,0.3149807453155517
2013-04-30,13.488507270812988,12.690500259399414,20.397686004638672,27.599857330322266,26.92702293395996,0.319623202085495
2013-05-01,13.38219165802002,12.411499977111816,20.29527473449707,27.26194190979004,26.617895126342773,0.3168375492095947
2013-05-02,13.571976661682127,12.6274995803833,20.522361755371094,28.79250144958496,26.975830078125,0.3205516636371612
2013-05-03,13.707840919494627,12.90250015258789,20.920879364013672,28.13654136657715,27.244298934936523,0.3219442069530487
2013-05-06,14.034708976745604,12.78600025177002,21.312471389770508,27.401079177856445,27.455799102783203,0.321015864610672
2013-05-07,13.972262382507324,12.886500358581545,21.20560646057129,26.72524642944336,27.097856521606445,0.3168375492095947
2013-05-08,14.130064964294434,12.934000015258787,21.611299514770508,26.953840255737305,26.837533950805664,0.3226406276226043
2013-05-09,14.006786346435549,13.008000373840332,21.558115005493164,26.874326705932617,26.569076538085938,0.3228727579116821
2013-05-10,13.890260696411133,13.181500434875488,21.77456283569336,26.516530990600582,26.59348487854004,0.3374960422515869
2013-05-13,13.944539070129396,13.225500106811523,21.7077751159668,26.655675888061523,26.870079040527344,0.3305326104164123
2013-05-14,13.610906600952148,13.416500091552734,21.94451332092285,26.90414428710937,27.468095779418945,0.3354069590568542
2013-05-15,13.150627136230469,13.32800006866455,22.656700134277344,26.43702507019043,27.73024177551269,0.3412098586559295
2013-05-16,13.326338768005373,13.206000328063965,22.359355926513672,25.96990394592285,27.91866683959961,0.3395850658416748
