Date,AAPL,AMZN,GOOG,META,MSFT,NVDA
2012-05-21,0.05826020034024748,0.019920532641259037,0.022834664780761793,-0.1098614578605217,0.016399047421775448,0.017384080122249124
2012-05-22,-0.007678323403995213,-0.012745856101390562,-0.02167363491405838,-0.08903906259604699,0.00033637647455031505,-0.012204845567747147
2012-05-23,0.024399347543804017,0.00905585316755575,0.014414130457659713,0.03225808248903461,-0.021841639707551597,0.024711824080317468
2012-05-24,-0.00918414503098497,-0.009388828562474694,-0.00951660798199283,0.03218744060888934,-0.0013740161682415097,-0.026527537613286856
2012-05-25,-0.005359489979123722,-0.010918073244703397,-0.020094086613790196,-0.03390846504558387,-0.00034399730480405566,0.023947537742328384
2012-05-29,0.017749289603556484,0.008736945269423035,0.00475041935783671,-0.096208053067663,0.0172056188608416,0.025806381261172406
2012-05-30,0.012056641289191816,-0.025704309009124682,-0.010280420692336145,-0.022538125111251972,-0.00744249226742455,-0.011792459821198142
2012-05-31,-0.002486598891753844,0.01758830113336063,-0.012529019016655929,0.050017611667297235,-0.005112394336436288,-0.011138091063337852
2012-06-01,-0.028974825351861466,-0.02202808015612112,-0.0170093056123114,-0.06351355670743752,-0.02535090732344658,-0.0362027739425127
2012-06-04,0.005881853947135696,0.030496600399845253,0.01332797592759416,-0.029581456053903388,0.0035150228201141775,-0.02086737693323426
2012-06-05,-0.0025869611797065817,-0.006338331652688156,-0.014137815533227016,-0.038289891721707825,-0.001401638923392734,0.02898511850298524
2012-06-06,0.015332866662219002,0.020777675118962113,0.017811732006764558,0.03633543344586854,0.029463697687495793,0.02651183878344332
2012-06-07,0.00045528769123337476,0.005329866850168452,-0.004030504257604872,-0.018649839227375176,-0.004088668444687471,-0.040355161519285754
2012-06-08,0.015042438618031007,-0.0014625040786142574,0.003839263765968326,0.03002676756798084,0.014368966879505951,0.01934365481889344
2012-06-11,-0.015767099792133976,-0.009062612508952572,-0.020587471298546323,-0.0033210460930491736,-0.025295273495909876,0.011551212646689901
2012-06-12,0.008736057598023095,-0.00036948823588767166,-0.005980609944635673,0.014438915989591239,0.013494896067972828,0.020391965975389503
