Date,Ticker,Close,High,Low,Open,Volume
2000-01-11,AAPL,0.6960914731025696,0.7458124787010934,0.6792054218655661,0.720013925962773,441548800.0
2000-01-11,AMZN,3.3375000953674316,3.5,3.25,3.34375,210654000.0
2000-01-11,MSFT,33.46871566772461,34.96046413748605,33.25834088352749,34.11896500069755,46743600.0
2000-01-11,NVDA,0.07927209883928299,0.0830927663867311,0.07927209883928299,0.08213737065029508,148128000.0
2000-01-12,AAPL,0.6543448567390442,0.7167306077542647,0.6491846055869582,0.7129774564274761,976068800.0
2000-01-12,AMZN,3.1781249046325684,3.4000000953674316,3.1500000953674316,3.393749952316284,216090000.0
2000-01-12,MSFT,32.37858200073242,33.3157057562173,31.957832559494317,33.2009559086069,66532400.0
2000-01-12,NVDA,0.07724299281835556,0.0793921762075889,0.07616840453940253,0.07927206097959687,123552000.0
2000-01-13,AAPL,0.7261113524436951,0.7411213043550292,0.6942153486738593,0.7091076122132474,1032684800.0
2000-01-13,AMZN,3.296875,3.359375,3.15625,3.246875047683716,208962000.0
2000-01-13,MSFT,32.99058532714844,33.23921002816463,31.058962650022643,31.938711592079937,83144000.0
2000-01-13,NVDA,0.08046583831310272,0.08118284066829325,0.0761683943393142,0.07712378949151956,132192000.0
2000-01-14,AAPL,0.7537859082221985,0.7673887064467647,0.7458123101866503,0.7505026590251218,390376000.0
2000-01-14,AMZN,3.2125000953674316,3.4312500953674316,3.200000047683716,3.3375000953674316,137072000.0
2000-01-14,MSFT,34.348480224609375,34.864854927317865,32.359481369732215,32.79935611648389,73416400.0
2000-01-14,NVDA,0.08392802625894547,0.08727099170282665,0.08142126329073478,0.08166057157314684,604560000.0
2000-01-18,AAPL,0.780053436756134,0.7955332349061105,0.7537858422322339,0.7580079925116949,459177600.0
2000-01-18,AMZN,3.206249952316284,3.2593750953674316,3.1500000953674316,3.171875,107698000.0
2000-01-18,MSFT,35.28557586669922,35.648950360719425,34.19545238463859,34.21457735800808,81483600.0
2000-01-18,NVDA,0.08751030266284943,0.0878678885846371,0.0811828728904004,0.08500261738850903,261648000.0
2000-01-19,AAPL,0.7997548580169678,0.8161719108509258,0.7758324029480635,0.7927185058455951,597643200.0
2000-01-19,AMZN,3.340625047683716,3.375,3.1500000953674316,3.206249952316284,164910000.0
2000-01-19,MSFT,32.74197006225586,34.118968803191855,32.43597034204786,33.812969082983855,97568200.0
2000-01-19,NVDA,0.08667409420013428,0.08786788254106932,0.08595800700771201,0.08786788254106932,164688000.0
2000-01-20,AAPL,0.8518210649490356,0.9118607754801239,0.8518210649490356,0.8668309675310674,1831132800.0
2000-01-20,AMZN,3.237499952316284,3.3499999046325684,3.1968750953674316,3.346874952316284,119560000.0
2000-01-20,MSFT,32.435951232910156,33.564324536413515,32.39770129041852,32.76107574408909,56349800.0
2000-01-20,NVDA,0.0864356979727745,0.09216623291731459,0.0857196108081233,0.0873910934014196,179568000.0
2000-01-21,AAPL,0.8354038596153259,0.8574493601138709,0.8269604084247622,0.8574493601138709,495924800.0
2000-01-21,AMZN,3.1031250953674316,3.231250047683716,3.0,3.231250047683716,229238000.0
2000-01-21,MSFT,31.747474670410156,32.81847381591797,31.59447479248047,32.741973876953125,68416200.0
2000-01-21,NVDA,0.08548031002283096,0.08655489847694653,0.08333112628327138,0.08619639719290534,544272000.0
2000-01-24,AAPL,0.7974095940589905,0.846191645431386,0.7889660929023431,0.8138265944476762,440876800.0
2000-01-24,AMZN,3.5062499046325684,3.668750047683716,3.375,3.378124952316284,583404000.0
2000-01-24,MSFT,30.982463836669922,32.34033725173385,30.848588992931226,31.76180667700591,63597600.0
2000-01-24,NVDA,0.08166059851646423,0.08822641631466395,0.08118289719209756,0.08822641631466395,256944000.0
2000-01-25,AAPL,0.8424395322799683,0.8490069351079479,0.76832791294831,0.7880282175758275,497145600.0
2000-01-25,AMZN,3.4625000953674316,3.5625,3.299999952316284,3.5,188682000.0
2000-01-25,MSFT,31.460580825805664,31.78570536929423,30.466082222193567,30.905956604560455,59823200.0
2000-01-25,NVDA,0.08094355463981628,0.08285434546749428,0.07831759888789969,0.08201814306914033,237120000.0
2000-01-26,AAPL,0.8269606232643127,0.8569805327482888,0.8236774226868682,0.8255535229878401,367158400.0
2000-01-26,AMZN,3.2406249046325684,3.5,3.237499952316284,3.4312500953674316,131160000.0
2000-01-26,MSFT,30.408706665039062,31.670954866229366,30.332206774057834,31.345830329559135,49365000.0
2000-01-26,NVDA,0.07760061323642731,0.08309276374076867,0.07616843849133995,0.08094357939354047,232464000.0
2000-01-27,AAPL,0.8255530595779419,0.8480684049149688,0.8030377643423743,0.8166405610707079,340144000.0
2000-01-27,AMZN,3.346874952316284,3.387500047683716,3.231250047683716,3.2593750953674316,135680000.0
2000-01-27,MSFT,30.21747589111328,30.963350296020508,29.75847625732422,30.56650686264038,63654800.0
2000-01-27,NVDA,0.0735415369272232,0.07819747607148285,0.07067626636112827,0.07819747607148285,458208000.0
2000-01-28,AAPL,0.7626985311508179,0.8321198381168553,0.7551939813219898,0.8119505369088632,423348800.0
2000-01-28,AMZN,3.0843749046325684,3.3218750953674316,3.0,3.25,275558000.0
2000-01-28,MSFT,30.064464569091797,30.676463847851934,29.758464929711728,30.026214614169287,58225400.0
2000-01-28,NVDA,0.07139326632022858,0.07306474866670726,0.06852800268671874,0.0725870544385871,194448000.0
2000-01-31,AAPL,0.7786464095115662,0.7795845094054491,0.7092251636098935,0.7580081116432031,701680000.0
2000-01-31,AMZN,3.2281250953674316,3.237499952316284,2.921875,3.018749952316284,213958000.0
2000-01-31,MSFT,29.949726104736328,30.045351028442383,29.031726837158203,29.873226165771484,73194200.0
2000-01-31,NVDA,0.07079639285802841,0.07330315575056483,0.06685653333982546,0.07175086610199065,182400000.0
2000-02-01,AAPL,0.7523789405822754,0.7880280954359966,0.7505028406739745,0.780522693773253,318035200.0
2000-02-01,AMZN,3.371875047683716,3.53125,3.21875,3.375,268092000.0
2000-02-01,MSFT,31.49884796142578,31.594472879341463,29.892349340442316,30.14097412702309,70196600.0
2000-02-01,NVDA,0.07246694713830948,0.07306475666076129,0.06828870192956536,0.07091557985101986,92976000.0
2000-02-02,AAPL,0.7415904402732849,0.7664509468665471,0.7279875867977713,0.7561321955562397,464195200.0
2000-02-02,AMZN,3.471874952316284,3.612499952316284,3.387500047683716,3.3968749046325684,280518000.0
2000-02-02,MSFT,30.848602294921875,31.804851591106683,30.752977365303394,31.345851928937975,49915600.0
2000-02-02,NVDA,0.07449693232774734,0.07593002885834532,0.07246694849283492,0.07282544976714814,149040000.0
2000-02-03,AAPL,0.7753631472587585,0.7823994971094301,0.7523787497961437,0.7528477997050171,475193600.0
2000-02-03,AMZN,4.209374904632568,4.296875,3.8687500953674316,4.056250095367432,875000000.0
2000-02-03,MSFT,31.7092227935791,31.88134764589648,30.6382237124932,31.23109820380861,49186000.0
2000-02-03,NVDA,0.07569072395563126,0.0784367950629649,0.07521302281380494,0.07688450544852811,108240000.0
2000-02-04,AAPL,0.8105435967445374,0.8255535009849903,0.7777086358574536,0.780053836323395,425320000.0
2000-02-04,AMZN,3.9281249046325684,4.137499809265137,3.893749952316284,4.137499809265137,220460000.0
2000-02-04,MSFT,32.60810470581055,33.04797943204729,31.86701141704213,31.938730122406813,55365400.0
2000-02-04,NVDA,0.07748140394687653,0.07807829814239431,0.07593003647496996,0.07807829814239431,123696000.0
2000-02-07,AAPL,0.856042206287384,0.8574493562935052,0.7950644033838021,0.810543404161455,441067200.0
2000-02-07,AMZN,3.75,3.84375,3.65625,3.809375047683716,202580000.0
2000-02-07,MSFT,32.62720489501953,32.70370478926342,31.900455899702568,32.68457981570245,40005800.0
2000-02-07,NVDA,0.07270623743534088,0.07783987676821874,0.07258704445200781,0.07783987676821874,217488000.0
2000-02-08,AAPL,0.8621404767036438,0.8715210750509934,0.8349347775187236,0.8555730758716958,408643200.0
2000-02-08,AMZN,4.15625,4.199999809265137,3.671875,3.700000047683716,389456000.0
2000-02-08,MSFT,33.640838623046875,33.6599636023664,32.5698397811534,32.5698397811534,56229000.0
2000-02-08,NVDA,0.07616843283176422,0.07879531142114762,0.07258708083688574,0.07449694987740456,468816000.0
2000-02-09,AAPL,0.8452533483505249,0.8790263430727948,0.8438462988917267,0.856511046658923,299364800.0
2000-02-09,AMZN,4.012499809265137,4.186718940734863,4.000781059265137,4.027344226837158,191608000.0
2000-02-09,MSFT,31.823984146118164,33.48785831721929,31.78573416517331,33.48785831721929,55090000.0
2000-02-09,NVDA,0.07807828485965729,0.0803466613975446,0.07795909185297749,0.07903368020291737,589056000.0
2000-02-10,AAPL,0.8518210649490356,0.8546352651160396,0.825553409770856,0.8471306645353881,302982400.0
2000-02-10,AMZN,3.809375047683716,3.9937500953674316,3.7750000953674316,3.924999952316284,199592000.0
2000-02-10,MSFT,32.435951232910156,32.608075974122535,31.364952843144255,31.79048345336374,54527800.0
2000-02-10,NVDA,0.09407613426446915,0.09550922438613027,0.08285436955137829,0.08285436955137829,970080000.0
2000-02-11,AAPL,0.8161718249320984,0.8565112784869247,0.8124195250214785,0.8527589785763048,212251200.0
2000-02-11,AMZN,3.809375047683716,3.956249952316284,3.7750000953674316,3.856250047683716,166180000.0
2000-02-11,MSFT,30.58084487915039,32.09171839100335,30.33222012403535,32.09171839100335,115559000.0
2000-02-11,NVDA,0.09550920873880386,0.09885217429763378,0.08858489155993539,0.09873205903759735,423792000.0
2000-02-14,AAPL,0.8691761493682861,0.8696451994470711,0.8152338371620607,0.8203932377242477,367539200.0
2000-02-14,AMZN,3.721874952316284,3.7874999046325684,3.6781249046325684,3.784374952316284,103394000.0
2000-02-14,MSFT,30.48521614074707,31.135465418529634,30.313091331922276,30.97768434377357,81028600.0
2000-02-14,NVDA,0.11079004406929016,0.11079004406929016,0.09479222291116401,0.09574761861566607,650112000.0
2000-02-15,AAPL,0.8930980563163757,0.9001344043914112,0.8644853176750824,0.8649543674655902,485744000.0
2000-02-15,AMZN,3.690624952316284,3.809375047683716,3.53125,3.671875,128490000.0
2000-02-15,MSFT,30.16008758544922,30.59996203977093,30.02621275152522,30.5234621346715,71027600.0
2000-02-15,NVDA,0.10649256408214569,0.11114851045912709,0.10195581755071223,0.11102931744490735,450480000.0
2000-02-16,AAPL,0.8565112352371216,0.8865319376740518,0.8415013349319138,0.8837169363103601,378246400.0
2000-02-16,AMZN,3.534374952316284,3.671875,3.53125,3.637500047683716,85204000.0
2000-02-16,MSFT,29.873212814331055,30.65733683826676,29.720213004782625,30.370462195363455,65202600.0
2000-02-16,NVDA,0.11138690263032913,0.11508837603704793,0.10649256995499573,0.10768635828429511,1019568000.0
2000-02-17,AAPL,0.8621404767036438,0.8668307758773186,0.849006677069139,0.8644856262904812,289497600.0
2000-02-17,AMZN,3.450000047683716,3.565624952316284,3.4000000953674316,3.5625,122592000.0
2000-02-17,MSFT,30.48521614074707,30.504341119505384,29.724998235104227,30.140966523097482,80343400.0
2000-02-17,NVDA,0.11532677710056305,0.1160437797774268,0.10959624124320486,0.11126772410275196,535776000.0
2000-02-18,AAPL,0.8349350690841675,0.8658929783375806,0.8321200168313555,0.8602645772825164,233441600.0
2000-02-18,AMZN,3.237499952316284,3.450000047683716,3.1937499046325684,3.421875,174528000.0
2000-02-18,MSFT,29.089101791381836,30.61910057067871,29.031726837158203,30.5999755859375,79063000.0
2000-02-18,NVDA,0.12869864702224731,0.13037012314196603,0.11282002010204954,0.1136553004628104,960864000.0
2000-02-22,AAPL,0.8541659712791443,0.877619369495342,0.8006926762634692,0.8264912740171809,422296000.0
2000-02-22,AMZN,3.1781249046325684,3.325000047683716,3.153125047683716,3.246875047683716,113716000.0
2000-02-22,MSFT,28.70658302307129,29.720206540874607,28.40058347052689,29.10820743578581,66296200.0
2000-02-22,NVDA,0.12511637806892395,0.12631016673447842,0.12034123706936707,0.12463960585145933,542496000.0
2000-02-23,AAPL,0.8724594712257385,0.8930986784135656,0.8330580589427871,0.8498273271052951,473099200.0
2000-02-23,AMZN,3.5218749046325684,3.5875000953674316,3.234375,3.2437500953674316,168824000.0
2000-02-23,MSFT,28.840469360351562,29.299468872717902,28.171095071483986,28.610969604168393,75847200.0
2000-02-23,NVDA,0.12583334743976593,0.12714632881102914,0.12213188763602104,0.1236841704507564,511392000.0
2000-02-24,AAPL,0.8646025061607361,0.8940365197776438,0.8386870688250491,0.8804336695048346,376432000.0
2000-02-24,AMZN,3.421875,3.5687499046325684,3.28125,3.528125047683716,117386000.0
2000-02-24,MSFT,28.993471145629883,29.33772080303182,28.151971983091816,28.84047129789569,69733200.0
2000-02-24,NVDA,0.1246396005153656,0.12738475689204684,0.119385843064037,0.1265494764862975,244320000.0
2000-02-25,AAPL,0.8283676505088806,0.8780887130319472,0.8264915503733125,0.8616716594608737,249144000.0
2000-02-25,AMZN,3.456249952316284,3.46875,3.2593750953674316,3.371875047683716,97410000.0
2000-02-25,MSFT,27.941587448120117,28.97911730373991,27.692962782257307,28.974336060165623,65301400.0
2000-02-25,NVDA,0.11687907576560974,0.12475879674524279,0.11174544029357361,0.12475879674524279,278736000.0
2000-02-28,AAPL,0.8499447703361511,0.863078571416303,0.8133576170517243,0.8264914181318761,328328000.0
2000-02-28,AMZN,3.2874999046325684,3.359375,3.206249952316284,3.328125,101154000.0
2000-02-28,MSFT,28.01809310913086,28.19021791321426,26.966219306398983,27.6164685662696,76131800.0
2000-02-28,NVDA,0.11604377627372742,0.11747595078791964,0.11413299200108853,0.11628216233916687,517872000.0
2000-02-29,AAPL,0.8602641820907593,0.8799644785602466,0.8447844329514118,0.8522897324664831,368961600.0
2000-02-29,AMZN,3.4437499046325684,3.4484379291534424,3.293750047683716,3.299999952316284,142970000.0
2000-02-29,MSFT,27.348716735839844,28.075465851897125,27.195716921933045,28.075465851897125,58437400.0
2000-02-29,NVDA,0.12225108593702316,0.12368417579091844,0.11532676891751485,0.11532676891751485,306048000.0
2000-03-01,AAPL,0.9779990315437317,0.9911328366780945,0.8893464481046692,0.8898154982590419,1077003200.0
2000-03-01,AMZN,3.293750047683716,3.424999952316284,3.25,3.3812499046325684,111534000.0
2000-03-01,MSFT,27.788593292236328,28.79265464656696,27.21484394690454,27.42521870685953,106889800.0
2000-03-01,NVDA,0.11866969615221024,0.12225104653555767,0.11675982113976448,0.12225104653555767,383568000.0
2000-03-02,AAPL,0.9156135320663452,0.9601743733503788,0.9057629834718396,0.9531388254848769,311259200.0
2000-03-02,AMZN,3.128124952316284,3.25,3.109375,3.246875047683716,159602000.0
2000-03-02,MSFT,28.572717666625977,29.184716974077137,27.884218445743425,28.09459320767976,106932600.0
2000-03-02,NVDA,0.11067083477973938,0.11962513688656798,0.11031325565488923,0.11962513688656798,191040000.0
2000-03-03,AAPL,0.9606437683105469,0.9624031320563103,0.9006040525940441,0.9371903613752653,323366400.0
2000-03-03,AMZN,3.125,3.237499952316284,3.1031250953674316,3.1624999046325684,121190000.0
2000-03-03,MSFT,29.414215087890625,30.255714089104664,28.725715905079145,28.99346558728361,101435200.0
2000-03-03,NVDA,0.11246149986982346,0.11365528138829177,0.10983553712455038,0.11079001719929622,273696000.0
2000-03-06,AAPL,0.9432885646820068,0.9690871178379892,0.9381283129548585,0.9456337146183573,210560000.0
2000-03-06,AMZN,3.1968750953674316,3.362499952316284,3.140625,3.143749952316284,153316000.0
2000-03-06,MSFT,27.731220245361328,29.79671802915376,27.578220409524853,29.37596848060345,93609400.0
2000-03-06,NVDA,0.1117454320192337,0.12177432977875963,0.1107900363810312,0.11317852206087252,432096000.0
2000-03-07,AAPL,0.9221804141998291,0.9564224728922043,0.9090466111438019,0.9489170703920322,273011200.0
2000-03-07,AMZN,3.174999952316284,3.2906250953674316,3.106250047683716,3.2437500953674316,83576000.0
2000-03-07,MSFT,28.419734954833984,29.834984205613065,28.132860106703088,29.41423442835442,135061000.0
2000-03-07,NVDA,0.15914198756217957,0.1666631996020529,0.1370551372686639,0.14326336773738146,1952208000.0
2000-03-08,AAPL,0.9156135320663452,0.9301544793054931,0.8898149867813454,0.9221800300470905,271230400.0
2000-03-08,AMZN,3.1812500953674316,3.237499952316284,3.028125047683716,3.1624999046325684,118814000.0
2000-03-08,MSFT,29.24208641052246,29.433336158138694,27.845963252923937,28.706587117197,94290000.0
2000-03-08,NVDA,0.16045498847961426,0.16188807866260266,0.14756174016151816,0.15905216109091058,668736000.0
2000-03-09,AAPL,0.9174898862838745,0.9381281848954733,0.8874699871779707,0.9071702860648435,276718400.0
2000-03-09,AMZN,3.440624952316284,3.450000047683716,3.109375,3.1500000953674316,166250000.0
2000-03-09,MSFT,30.599971771240234,30.599971771240238,29.069973182678225,29.165598094463352,88198800.0
2000-03-09,NVDA,0.1915850043296814,0.20629917832707934,0.1618880075481483,0.16236479322229608,952944000.0
2000-03-10,AAPL,0.9437575340270996,0.9601745842075836,0.9081083321159996,0.9132685834019929,248606400.0
2000-03-10,AMZN,3.34375,3.426563024520874,3.25,3.362499952316284,74270000.0
2000-03-10,MSFT,30.905963897705078,31.364963361532382,30.446964433877778,30.466089411537247,85589000.0
2000-03-10,NVDA,0.22540070116519928,0.27697550074387545,0.20009099572612649,0.20152408560825152,2161200000.0
2000-03-13,AAPL,0.9104534983634949,0.9493858462042684,0.8968506491570436,0.9165517488614979,303956800.0
2000-03-13,AMZN,3.265625,3.331249952316284,3.1500000953674316,3.200000047683716,112686000.0
2000-03-13,MSFT,29.98796844482422,30.67646772034314,29.834968605820013,29.873218565571065,61831800.0
2000-03-13,NVDA,0.2850945293903351,0.28652670384425016,0.20247856831644148,0.20438935933998853,2415168000.0
2000-03-14,AAPL,0.8574494123458862,0.932499922652194,0.8555732122150755,0.9097500441380402,428579200.0
2000-03-14,AMZN,3.28125,3.346874952316284,3.168750047683716,3.3031249046325684,96106000.0
2000-03-14,MSFT,29.10821533203125,30.370463828689637,29.10821533203125,30.17921405646867,73489200.0
2000-03-14,NVDA,0.21035826206207275,0.2835422167471008,0.20629920958814538,0.2835422167471008,1567776000.0
2000-03-15,AAPL,0.8724594712257385,0.9024801817730203,0.8565114666310177,0.8677691704593903,443609600.0
2000-03-15,AMZN,3.1875,3.2562499046325684,3.0999999046325684,3.237499952316284,121654000.0
2000-03-15,MSFT,29.184715270996094,29.567214815832216,28.66834088546733,28.936090566852616,53208000.0
2000-03-15,NVDA,0.20176242291927338,0.23125129411714865,0.19483810790529496,0.2254308942196042,995616000.0
2000-03-16,AAPL,0.9123296737670898,0.9156137250731117,0.8593254223697909,0.880433673662585,378100800.0
2000-03-16,AMZN,3.3125,3.3187499046325684,3.0,3.112499952316284,194062000.0
2000-03-16,MSFT,29.184715270996094,29.58633979307402,28.534466044774685,29.35684006617235,77300800.0
2000-03-16,NVDA,0.179884672164917,0.21537272937145083,0.17693046395159587,0.20820909723444092,750384000.0
2000-03-17,AAPL,0.9381283521652222,0.9381283521652222,0.8977888456476903,0.9015420476510801,305043200.0
2000-03-17,AMZN,3.2406249046325684,3.3187499046325684,3.2249999046325684,3.3031249046325684,105970000.0
2000-03-17,MSFT,30.408706665039062,30.44695661052968,28.91695879090507,29.146458463848763,81161600.0
2000-03-17,NVDA,0.19077913463115692,0.20438938425553319,0.1757064475872959,0.17573671037828012,557616000.0
2000-03-20,AAPL,0.9231180548667908,0.9475094485171345,0.9184276566029712,0.9268711550605859,204489600.0
2000-03-20,AMZN,3.2093749046325684,3.2249999046325684,3.1187500953674316,3.174999952316284,116270000.0
2000-03-20,MSFT,29.79670524597168,30.523454154410015,29.52895564812598,30.217454614014926,47773000.0
2000-03-20,NVDA,0.19065985083580017,0.20462767293826303,0.18457081623621197,0.1983002523676792,365280000.0
2000-03-21,AAPL,1.012709617614746,1.0263123656057778,0.9127993815655543,0.9198349298056856,524328000.0
2000-03-21,AMZN,3.6187500953674316,3.6500000953674316,3.112499952316284,3.2562499046325684,341658000.0
2000-03-21,MSFT,31.441465377807617,31.556215251449252,29.52896748378039,29.60546739954148,81648800.0
2000-03-21,NVDA,0.1812279373407364,0.19268899590678917,0.16618551315967958,0.19101751980361067,536640000.0
2000-03-22,AAPL,1.082131266593933,1.0835392185433539,0.9873804391865695,0.9965274674196403,567996800.0
2000-03-22,AMZN,3.534374952316284,3.700000047683716,3.4625000953674316,3.543750047683716,231328000.0
2000-03-22,MSFT,31.594463348388672,32.321212505312864,30.944214102719656,31.460588503692108,93975800.0
2000-03-22,NVDA,0.18254181742668152,0.18815223775067316,0.17955643095892163,0.18266101045731548,230592000.0
2000-03-23,AAPL,1.0605545043945312,1.1285686510958888,1.0507039544160062,1.0657138534459043,562564800.0
2000-03-23,AMZN,3.3843750953674316,3.546875,3.375,3.4749999046325684,108842000.0
2000-03-23,MSFT,34.23371505737305,34.53971474503672,32.627216697138785,32.68459163857572,148224000.0
2000-03-23,NVDA,0.18576468527317047,0.19579358326826557,0.1805118570144012,0.1808703515514522,309408000.0
2000-03-24,AAPL,1.0408533811569214,1.0802547785662384,1.0169309323819469,1.0689970789875352,446913600.0
2000-03-24,AMZN,3.6343750953674316,3.762500047683716,3.565624952316284,3.731250047683716,194920000.0
2000-03-24,MSFT,34.17634201049805,35.189966032074096,33.52609263816625,34.46321673358561,112196800.0
2000-03-24,NVDA,0.17800505459308624,0.19292828360987893,0.17191601799029244,0.18457087695738006,231600000.0
2000-03-27,AAPL,1.0474212169647217,1.086353584335581,1.0272510571974358,1.0328803607776218,279182400.0
2000-03-27,AMZN,3.65625,3.7562499046325684,3.5875000953674316,3.612499952316284,94972000.0
2000-03-27,MSFT,31.843088150024414,33.12446166717255,31.80483819428865,32.97624308869646,111434000.0
2000-03-27,NVDA,0.16630470752716064,0.1833771161333403,0.16475333985146617,0.17764657314196924,388944000.0
2000-03-28,AAPL,1.0441373586654663,1.0657137545974322,1.0291265592014314,1.0300646590157374,202966400.0
2000-03-28,AMZN,3.5062499046325684,3.637500047683716,3.473438024520874,3.6187500953674316,103952000.0
2000-03-28,MSFT,31.91957664489746,32.87582519627246,31.32670254304496,31.70920196359496,81114400.0
2000-03-28,NVDA,0.15388919413089752,0.16236488146353734,0.15090380673596956,0.1605741982656131,393312000.0
2000-03-29,AAPL,1.0202150344848633,1.0464826340734499,1.0043838717399582,1.0460136843127283,239836800.0
2000-03-29,AMZN,3.3125,3.4937500953674316,3.25,3.4749999046325684,117730000.0
2000-03-29,MSFT,32.799339294433594,33.334838711485574,32.16821498147948,32.187339960659905,64363800.0
2000-03-29,NVDA,0.14374105632305145,0.15806739183712823,0.13753282640020045,0.1544860265611407,469440000.0
2000-03-30,AAPL,0.9437575340270996,1.0333488873719927,0.9414122840882928,1.0023901853385064,414400000.0
2000-03-30,AMZN,3.325000047683716,3.3687500953674316,3.200000047683716,3.2249999046325684,100680000.0
2000-03-30,MSFT,31.632719039916992,33.23921746757904,31.364969301973318,32.49334319759309,64178400.0
2000-03-30,NVDA,0.1429048329591751,0.1561575008379818,0.1346675351462655,0.1394426747161244,361920000.0
2000-03-31,AAPL,1.0192774534225464,1.0300652062060123,0.9456339736025711,0.9564226282128703,404633600.0
2000-03-31,AMZN,3.3499999046325684,3.356250047683716,3.1500000953674316,3.3375000953674316,102310000.0
2000-03-31,MSFT,32.5124626159668,33.12446191226735,31.862213363647463,32.43596270392923,64281400.0
2000-03-31,NVDA,0.1613800972700119,0.16785697614868997,0.14994928872519453,0.15266509732202593,962976000.0
2000-04-03,AAPL,1.000514268875122,1.0469520344742822,0.971432459973203,1.0169313237072464,328563200.0
2000-04-03,AMZN,3.1781249046325684,3.284374952316284,3.0999999046325684,3.2718749046325684,97308000.0
2000-04-03,MSFT,27.807722091674805,29.52897036419938,27.539972360393207,28.89784599760704,260118200.0
2000-04-03,NVDA,0.14875556528568268,0.16045502779629486,0.1445764021662117,0.15991772985514005,329952000.0
2000-04-04,AAPL,0.95548415184021,0.9981688014984024,0.8762123017502027,0.9953546018710699,660329600.0
2000-04-04,AMZN,3.1968750953674316,3.2718749046325684,2.7874999046325684,3.143749952316284,286360000.0
2000-04-04,MSFT,27.10009765625,28.15197159491884,25.99084877547195,28.018096729997353,181244400.0
2000-04-04,NVDA,0.14326335489749908,0.15926116632936527,0.10888014835583348,0.15663430168696238,513792000.0
2000-04-05,AAPL,0.9784684181213379,0.9972306157819592,0.9306236216718459,0.9491512442653159,457665600.0
2000-04-05,AMZN,3.109375,3.246875047683716,3.0250000953674316,3.0875000953674316,98000000.0
2000-04-05,MSFT,26.430728912353516,27.080978393554688,26.277729034423828,27.004478454589844,82887600.0
2000-04-05,NVDA,0.17513979971408844,0.18624236277082834,0.13729442747870843,0.14469644587012334,639600000.0
2000-04-06,AAPL,0.9395359754562378,1.009426311950155,0.9249942266333092,0.9803445177539923,259627200.0
2000-04-06,AMZN,3.2125000953674316,3.2750000953674316,3.09375,3.171875,120654000.0
2000-04-06,MSFT,26.315975189208984,26.927974612213845,26.09125665107439,26.88972464827604,66421400.0
2000-04-06,NVDA,0.18325795233249664,0.1925698351279654,0.17454295024353614,0.18325795233249664,404592000.0
2000-04-07,AAPL,0.9887872338294983,0.9897252335062138,0.9418812378176097,0.9550150369444608,242435200.0
2000-04-07,AMZN,3.378124952316284,3.4312500953674316,3.206249952316284,3.2562499046325684,121046000.0
